"MSP"	"ERS848745"	"ERS848744"	"ERS848743"	"ERS848742"	"ERS848741"	"ERS848740"	"ERS848738"	"ERS848736"	"ERS848734"	"ERS848731"	"ERS848730"	"ERS848729"	"ERS848728"	"ERS848727"	"ERS848724"	"ERS848723"	"ERS848722"	"ERS848721"	"ERS848717"	"ERS848715"	"ERS848714"	"ERS848713"	"ERS848710"	"ERS848709"	"ERS848708"	"ERS848707"	"ERS848706"	"ERS848705"	"ERS848704"	"ERS848701"	"ERS848700"	"ERS848699"	"ERS848698"	"ERS848695"	"ERS848692"	"ERS848690"	"ERS848689"	"ERS848688"	"ERS848686"	"ERS848684"	"ERS848682"	"ERS848681"	"ERS848680"	"ERS848679"	"ERS848678"	"ERS848677"	"ERS848675"	"ERS848673"	"ERS848672"	"ERS848668"	"ERS848666"	"ERS848665"	"ERS848664"	"ERS848663"	"ERS848662"	"ERS848661"	"ERS848660"	"ERS848659"	"ERS848658"	"ERS848656"	"ERS848655"	"ERS848654"	"ERS848653"	"ERS848652"	"ERS848651"	"ERS848650"	"ERS848649"	"ERS848648"	"ERS848645"	"ERS848640"	"ERS848635"	"ERS848633"	"ERS848631"	"ERS848630"	"ERS848629"	"ERS848622"	"ERS848621"	"ERS848620"	"ERS848619"	"ERS848618"
"msp_0707"	0	0	0	1021	0	0	0	0	0	382	0	0	0	88	0	0	0	485	0	0	0	0	0	0	0	0	0	49	30	0	0	554	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	775	0	0	0	0	560	0	21	0	0	0	0	0	684	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0
"msp_0709"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954	0	6	0	13947	0	0	5	0	0	0	9	0	0	0	4970	0	0	0	0	24921	0	0	5195	0	0	5	10107	0	0	34	0	5	0	0	0	0	5	0	5	299	0	4	21229	0	0	0	0	10	0	0	107	0	6	0	0	0	0	0	3454
"msp_0713"	427	110	422	19	32	203	351	206	51	0	91	0	28	16	378	24	45	127	50	794	17	35	172	63	126	89	110	79	91	0	42	77	24	76	57	40	0	124	52	136	15	0	122	56	130	136	8	15	58	65	62	6	60	87	6	32	475	476	0	17	103	38	203	680	91	0	399	14	570	36	121	1477	120	41	8	58	959	0	91	24
"msp_0716"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	34	0	0	0	0	20	12291	157	0	26	126	304	0	0	0	248	0	0	399	0	0	1237	531	0	0	0	0	0	0	0	0	6	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	1680	0	74	0	0	0	1679	0	0	247	0	85
"msp_0717"	0	0	0	0	0	0	0	0	0	0	0	1633	0	0	1094	0	0	0	0	0	566	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	1904
"msp_0719"	0	0	0	0	17	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	32	0	14	0	0	0	0	0	0	0	0	0	0	0	0	16	101	100	0	0	7
"msp_0722"	113	1184	460	3925	393	3128	615	195	83	4240	326	1281	683	1465	108	501	54	150	119	1775	1464	0	783	35	121	20	78	75	131	433	170	324	23	59	862	833	653	453	290	484	92	199	149	200	195	265	302	415	114	1152	0	359	37	384	124	2491	240	223	35	187	564	12	294	0	20	298	426	1412	432	89	12	4007	68	122	95	62	1367	398	58	1115
"msp_0723"	0	0	10	0	94	0	0	0	0	0	0	0	795	0	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	1393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	4	0	0	6	0	0	0	0	0	0	0	2168
"msp_0729"	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2050	676	0	0	0	0	0	0	0	9	0	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	194
"msp_0733"	0	0	0	2459	0	0	0	0	0	0	0	0	437	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	172	0	0	0	0	122	0	65	0	0	131	0	0	119	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	16	5	18	0	0	0	0	0	0	361	14	0	0	15	0	5	0	0	0	0	0	4457
"msp_0735"	0	0	0	0	0	0	0	0	0	1463	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0	0	635	0	137	271	0	0	1183	0	0	1498	0	0	0	0	0	2148	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	5	0	0	0	0	374
"msp_0737"	0	0	0	0	0	0	0	0	14	11	0	0	0	156	0	25	0	0	763	79	0	0	0	0	253	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	138	0	427	0	40	34	499	0	0	0	0	0	0	543	0	0	0	0	0	0	32	0	0	0	0
"msp_0739c"	0	0	37	0	0	0	33	0	0	0	0	0	0	0	0	0	0	37	0	0	19	3	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	63	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	7	0	0	0	0	0	0	0	0	16	0	0
"msp_0740"	0	0	0	0	0	0	0	0	0	455	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	293	0	971	78	0	0	2807	0	0	0	196	0	0	66
"msp_0742"	1330	404	20	779	63	43	597	307	26	839	33	62	236	59	83	154	1917	126	1165	21033	132	304	27332	0	140	17	72	183	517	24	27	30	14	10127	110	342	1056	124	117	618	0	54	232	18	0	200	427	636	0	133	943	7	397	0	203	362	114	63	2322	0	128	337	57	856	92	4850	288	1192	13	13	15	0	113	67	135	10	212	478	185	23
"msp_0745"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387	0	0	0	0	0	0	0	0	0	409	0	0	0	0	0	0	607	0	0	0	0	0	0	0	0	0	0	0	3320	0	0	0	0	0	0	0	0
"msp_0747"	0	1083	15749	13	394	0	0	0	0	0	11	0	192	5420	0	0	0	0	0	5034	24248	0	0	0	0	17	11308	0	0	0	3041	0	0	0	810	0	0	0	2541	0	0	4201	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0
"msp_0750"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
"msp_0751"	0	0	0	0	15	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	25	0	0	0	0	0	58	0	0	8	24	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	730	0	0	0	1707
"msp_0753"	0	0	0	0	7670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10061	0	0	0	611	0	0	75	0	8774	0	0	965	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	339	0	0	0	0
"msp_0756"	0	0	0	0	0	2144	0	0	0	4464	8	301	354	0	0	0	0	0	0	0	0	0	0	0	549	0	167	38	0	570	0	0	698	0	0	0	68	0	0	0	0	31	0	526	54	0	0	64	0	85	0	0	0	0	0	584	62	0	32	0	0	0	43	0	0	0	0	9601	0	0	0	0	56	0	534	0	0	0	0	0
"msp_0757"	0	0	0	0	0	0	4789	0	0	0	0	1038	0	0	0	589	0	0	0	0	0	0	31	0	0	0	0	4238	0	18	2637	0	0	2330	1801	21872	0	0	0	0	0	6523	0	0	0	5	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	6	0	0	0	7	0	0	5	0	1882	163	4190	0	0	0	2999
"msp_0758"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0
"msp_0760"	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	28	0	0	0	0	0	0	0	0	196	25	0	47	0	0	0	1352	491	0	0	0	0	0	0	10	173	0	0	0	0	20	0	0	0	0	0	6	38	0	0	0	44	0	0	0	0	0	0	0	645	0	0	0	1801	0	0
"msp_0761"	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	107	0	0	180	720	6843	11	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	678	12	41	0	0	0	0	0	0	0	0	0	0	0	0	0	14	40	0	0	0	218
"msp_0763"	19	24479	18255	8149	8080	923	413	56155	28670	2932	12268	5230	4655	7587	8231	11026	0	0	0	0	2553	7	3664	10512	0	3481	6729	15681	16522	13245	9458	15439	3727	6166	3019	1981	9169	133	6349	0	503	4214	7489	6310	480	12263	3922	4923	774	93	31	1289	9101	85	3143	6630	8196	8	9122	1747	13127	2985	19455	6	6	0	14	66	7928	962	30	14	16	8077	27004	3060	21	7911	22617	2850
"msp_0764"	0	0	2624	0	213	0	0	0	0	484	0	0	0	0	0	0	0	0	0	736	0	0	0	0	0	0	0	0	0	7900	319	0	0	283	0	8	435	0	0	0	0	1208	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1260	0	0	0	0	0	0	0	0	0	0	0	3928	0	0	2406	0	559
"msp_0765"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	10	0	0	0	0	0	10	6	4	0	0	8	0	0	15	62246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0766"	0	0	0	0	0	0	0	92	11	10	0	0	0	0	0	37	0	70	0	0	0	0	0	7	0	0	0	0	0	5	0	0	94	0	0	0	0	0	506	0	0	10	0	0	0	0	0	4	0	0	0	0	202	0	0	0	0	0	23	0	0	112	0	0	0	0	0	0	0	309	0	0	0	0	0	17	9	0	0	5
"msp_0767"	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	116	0	0	0	0	32	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0
"msp_0769"	5953	8433	420	3605	10596	5151	1556	3774	291	36	1018	775	1121	87	542	796	386	97	1288	1344	37	9305	8435	443	251	259	981	266	847	144	756	969	390	266	2221	1518	2339	431	1191	192	471	1415	813	2142	1655	360	5395	4438	228	234	3546	1861	83	86	7408	2992	995	1231	278	69	136	384	1914	2060	445	3099	1397	16337	39	198	259	18218	3563	954	351	15	14944	718	1259	1034
"msp_0772"	199	0	2105	7	16	18	23	54	16	58	0	0	5	68	27	0	0	41	66	306	20	0	31	0	0	69	74	0	7	0	44	0	7	0	59	14	0	31	8	317	8	7	0	6	19	0	0	6	4	0	0	0	0	8	0	19	16	0	14	13	30	10	23	110	4	0	213	0	13	19	8	26	14	33	0	5	137	0	60	27
"msp_0773"	0	0	0	0	128	0	0	0	0	0	0	0	427	1312	0	0	0	0	0	0	1575	0	0	0	0	302	554	0	0	652	290	0	0	0	0	0	94	0	148	0	0	376	0	0	0	0	20	27	0	0	0	161	0	0	0	0	0	0	749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	643	0	0	0	232
"msp_0776"	0	788	0	0	376	0	0	0	0	0	0	0	231	0	0	0	0	0	0	0	862	0	0	0	0	0	0	0	0	550	76	0	0	0	0	0	0	0	10	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0777"	0	3055	342	0	430	34	273	0	0	0	6	138	3073	9122	31834	7	0	8	0	225	5151	0	0	214	0	558	3991	861	333	7012	2372	10897	3981	109	252	8	11	1014	1554	0	835	3117	2442	273	4309	10	21	0	0	7	0	1922	660	2228	20	24	100	0	899	1070	5281	0	574	0	3296	0	0	6	14873	0	15	20	0	534	1089	1760	0	15	0	5658
"msp_0779"	0	0	0	0	0	0	0	0	0	0	0	464	252	0	0	0	0	0	0	0	0	0	5	37278	13180	361	20094	10287	0	0	0	5454	0	0	0	4	0	0	0	0	2493	0	0	0	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1458	7	5	0	5	0	0	70	0	0	0	8	0	4	34	203050	25	0	0	2375
"msp_0780"	0	0	0	0	81	661	0	372	12	0	0	0	0	0	0	125	95	0	0	0	0	398	76	571	17	0	15	129	0	124	90	123	134	1848	749	188	0	134	45	0	226	8	159	232	0	0	0	157	13	0	3	11	342	0	1429	0	0	0	19	11	0	0	0	0	0	2648	0	8622	63	0	37	0	0	0	0	0	0	0	0	0
"msp_0781"	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	2048	0	0	0	0	0	0	0	0	43	72	0	200	0	101	0	0	0	210	0	10	10	0	28	155	27	0	113	0	0	0	0	0	0	0	0	0	0	35	0	0	12	126	345	0	0	0	0	0	0	0	0	0	0	0	0	0	7	20	0	0	0	12
"msp_0792"	52	0	0	0	0	0	0	0	0	0	0	7749	5	0	0	0	0	0	17	0	0	109	0	0	0	0	0	21	5526	0	0	0	0	0	0	0	0	0	0	8	12	143	0	9	4	0	0	0	0	0	0	5	0	0	18	0	0	0	122	5	0	0	0	9	23	0	0	4	0	0	0	0	0	0	0	9	9	0	0	25
"msp_0794"	0	0	0	0	0	1714	0	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	251	0	0	0	0	0	0	0	0	0	8	0	11	11	0	11	7	0	0	6883	0	1960
"msp_0802"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1029	0	0	0	0	0	0	4	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0804"	0	0	0	0	4	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	655	0	0	4210	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
"msp_0814"	0	0	26	0	0	0	0	0	377	37	0	0	0	294	0	0	0	38	61	0	0	0	0	30	0	0	0	0	31	30	0	79	0	0	0	0	17	123	0	0	0	0	12	0	11	0	0	0	0	0	0	0	0	22	0	15	0	31	0	23	205	11	0	0	0	0	0	0	196	0	0	0	0	0	0	19	0	0	0	0
"msp_0817"	0	30	85	0	543	0	0	539	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	791	147	0	0	10	0	0	55	0	0	0	0	347	9	0	21	0	0	0	0	184	0	0	0	36	0	0	0	172	0	0	0	0	0	0	0	0	0	0	15	56	0	0	0	13	0	0	0	0	0	0	142	0	0	0	0	0
"msp_0818"	5	6318	0	0	10480	0	1256	0	1745	0	0	64	524	5139	19976	3027	0	0	0	0	1671	0	0	112	0	0	0	6481	2688	0	13618	11943	11818	0	46	0	0	0	0	0	3694	7	5223	0	0	20	0	8	0	5	0	18578	7019	0	69	0	0	0	0	31463	3554	0	512	0	0	0	0	6	17	0	0	13	0	6	12508	10373	16	0	0	4589
"msp_0820"	0	623	237	0	320	516	1882	1817	0	0	0	2387	1672	8	338	647	40	12	0	52	16	0	2243	313	148	2120	1820	631	1071	1696	1280	407	369	3293	1192	90	221	641	1138	1580	577	100	302	1124	172	171	257	362	270	169	6	44	3828	218	376	791	2024	0	344	51	161	0	368	1120	1086	114	1198	3622	54	0	0	1575	0	440	101	564	0	27	0	15
"msp_0821"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	802	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1916	0	0	0	0
"msp_0828"	0	0	0	59	0	0	0	0	38	30	0	0	0	33	0	0	0	95	64	0	0	0	0	0	0	0	0	0	0	13	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	97	0	69	0	4	0	218	9	447	0	18	0	0	0	0	0	0	0	1373	5	0	0	0	0	0	0	0
"msp_0831"	27	0	0	0	0	0	21	5	0	0	0	0	0	0	90	0	0	0	0	48	0	0	0	0	0	0	0	0	0	19	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	38	0	0	0	0	576	0	0	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	5	0
"msp_0832"	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	3378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	435	12	0	0	0	0	37	52	0	0	0	0	0	0	0	0	0	0	0	497	0	27	0	0	0	2424	174	17	0	0	336	0	75	0	0	0	4	0	2401	0	0	0
"msp_0835"	0	0	0	0	0	0	0	0	0	0	0	8307	3087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0841"	0	461	1724	0	277	0	0	8	0	0	0	28	2368	0	0	0	0	0	0	0	3732	0	0	0	0	0	570	0	0	833	453	0	0	0	0	0	0	0	507	0	0	0	15986	291	0	236	4	40	0	0	0	0	6	0	0	0	0	0	690	0	0	0	0	0	0	0	0	0	51	0	13	42	0	22	2116	0	0	22	0	16851
"msp_0842"	0	12	0	0	0	0	0	0	9	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	442	9	0	41	12	0	0	0	325	0	0	0	42	0	0	0	0	0	0	143	0	0	0	0	0	0	11	0	0	0	0	351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0844c"	0	0	0	0	0	0	0	0	20	0	0	0	7	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0845"	0	0	0	0	0	0	12707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2343	0	0	0	460	294	0	0	31721	0	0	0	0	6076	0	0	0	0	0	0	28	753	0	12053	0	0	0	0	0	0	45	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0847"	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0848"	416	0	0	499	0	0	0	0	0	0	0	0	0	0	2731	0	0	3117	0	0	0	221	0	0	0	0	10	0	0	0	0	878	146	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	0	733	0	41	0	0	0	0	0	0	3152	0	0	0	0	6	0	0	0	0	0	0	427	0	0	0	0	0	0
"msp_0850"	0	153	0	15	197	0	195	0	0	0	17	45	19	14868	0	0	0	0	0	0	2867	0	0	0	0	0	207	0	0	50	0	0	0	0	0	56	0	0	10	0	0	0	0	158	0	315	38	0	0	0	0	0	0	0	0	0	0	0	264	0	450	0	0	0	0	0	0	0	20	0	0	0	0	0	57	16760	0	0	0	1301
"msp_0851"	122	0	0	0	0	0	22	72	6	0	0	0	0	0	348	0	0	0	0	0	14	0	0	0	0	4	0	10	0	0	13	16	0	95	0	66	0	10	0	0	0	0	52	0	29	0	0	0	346	96	0	0	0	6	5	0	48	0	0	39	6	13	0	0	92	0	574	0	55	0	8	0	620	20	0	19	0	0	0	79
"msp_0852"	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	19	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0853c"	11	17	0	28	0	14	8	0	80	16	0	65	0	15	0	0	11	0	0	188	18	25	80	0	0	0	0	0	0	10	0	0	0	8	0	11	15	0	0	0	0	0	0	0	0	0	21	0	0	0	28	0	0	6	9	11	27	570	0	49	12	0	0	9	0	43	56	33	0	159	31	16	71	0	19	0	0	0	13	387
"msp_0854"	0	0	0	0	0	6	0	0	29973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	8419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13956	0	0	0	328
"msp_0855"	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	222	0	0	0	0	0	46	202	0	240	0	0	4	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	117
"msp_0856"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0858"	0	1724	0	0	0	0	0	0	0	0	0	2239	890	0	0	0	0	0	0	0	0	0	0	0	532	0	3183	0	0	0	0	0	0	2755	0	0	0	0	0	0	0	5605	0	0	0	0	0	0	0	0	0	616	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	0	0	0	0	604
"msp_0860"	0	0	10	35	0	2104	391	0	0	0	0	0	14	0	21	122	0	32	14	0	9	771	0	51	190	0	0	901	0	0	0	0	174	0	0	648	42	0	14	86	557	46	0	89	65	90	0	0	0	29	0	0	0	148	3080	0	0	119	0	94	22	48	0	0	0	114	0	112	41	18	0	12	0	0	0	11	0	23	31	0
"msp_0861"	177	82	0	92	10	67	9	0	39	197	365	0	76	315	4010	255	122	103	0	14	45	0	0	228	74	143	677	383	212	23	23	817	260	123	7	81	60	558	83	193	170	28	178	62	331	438	29	21	53	0	0	100	882	58	14	14	224	0	54	227	128	791	302	0	69	13	0	5	858	40	57	88	320	739	84	98	17	24	253	63
"msp_0865"	0	0	83	0	0	7	0	0	329	0	0	0	0	810	0	52	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	12	0	3	0	0	17	0	291	0	0	0	721	0	26	0	0	0	0	0	28	304	0	0	0	0	0	0	0	0	0	0	0	9	0	64	0	0	0	3308	0	0	1340	0	21	0	0	0	9	0
"msp_0867"	0	324	0	0	544	0	0	0	0	0	0	563	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2022	0	0	0	594	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0871"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0
"msp_0872"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	20	23	0	0	6	86226	17	0	0	30	0	0	0	28	0	0	0	17	0	0	0	0	15	0	0	0	0	24	0	681	0	0	0	100	55274	0	102846	0	0	0	14	230	8	0	0	0	0	0	0	0	0	0	0	0	0
"msp_0874"	0	1080	0	0	906	13	0	6878	0	0	0	408	84	0	0	622	0	0	0	0	26	0	0	338	0	0	299	87	2605	305	42	951	9	1295	262	0	25	683	1761	0	88	520	1410	290	0	5508	0	0	2567	0	0	268	142	0	335	0	0	0	34	103	37	0	3053	0	974	0	0	68	0	0	0	3	0	0	338	0	0	253	1433	1660
"msp_0876"	0	0	0	0	828	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	13792	0	0	0	0	0	0	0	0	0	0	0	0	0	3045	0	0	0	0	64
"msp_0877"	0	0	0	244	0	0	0	0	0	1922	31	0	0	0	17	0	0	12	16	0	0	0	0	7	0	0	0	6	0	0	0	54	0	0	0	0	0	0	61	0	10	0	0	0	0	774	0	0	0	0	0	0	0	0	0	54	0	383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
"msp_0879"	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	1454	371	132	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	1020	0	0	0	0	91	0	879	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
"msp_0881"	0	0	42	0	49	0	3319	1981	190	0	24	0	1920	0	0	381	785	0	948	942	0	678	12678	51	62	347	64	653	31	0	23	46	748	5442	1687	14	4203	119	56	1892	3597	11	92	48	659	11	43	3989	10	118	218	0	5266	32	499	0	30	706	157	10	0	0	43	248	109	6171	15	0	57	14	0	1315	7	13	122	105	0	55	1325	0
"msp_0883"	43	0	0	0	0	349	0	0	0	111	434	0	0	0	0	0	0	0	411	7	4	136	45	33	0	0	0	4	0	26	0	0	0	0	24	0	113	0	0	24	0	28	0	35	160	1128	0	0	0	15	7	85	0	181	12	0	0	10	0	138	77	131	0	309	6	0	0	5	0	49	0	89	0	0	0	568	0	0	6	0
